age,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,isVIP,isVerified,city,countDetails,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online
19,3,1889,108,1,0,0,0,0,564,0.540000021,0,0,0,0,0,0,1,1
20,1,2569,140,1,0,0,0,0,96,0.189999998,0,0,0,0,77,0,1,0
22,6,2974,255,0,1,1,0,0,1115,0.620000005,0,0,0,0,171,0,1,1
22,5,2090,69,1,1,0,0,0,409,0.419999987,0,0,0,0,187,0,1,0
23,3,979,17,1,1,0,0,0,94,0.879999995,0,0,0,0,188,0,1,1
23,4,1661,72,0,1,0,0,0,701,0.540000021,0,0,0,0,331,0,0,1
23,4,1471,62,1,1,1,0,1,1105,0.5,0,0,0,0,173,0,0,1
24,6,615,23,1,1,1,0,0,1029,0.920000017,0,0,0,0,151,0,1,1
19,3,789,61,0,1,0,0,0,107,0.649999976,0,0,0,0,84.80000305,0,1,1
19,6,4618,226,0,1,1,0,1,687,0.800000012,0,0,0,0,227,0,1,1
20,8,1127,46,1,1,1,0,0,368,1,0,0,0,0,23.10000038,0,0,0
21,4,1625,79,1,0,0,0,1,251,0.270000011,0,0,0,0,130,0,0,0
25,1,1607,51,1,1,1,0,0,890,0.620000005,0,0,0,0,362,0,1,1
25,1,1680,65,1,1,1,0,0,579,0.349999994,0,0,0,0,140,0,0,1
19,3,2073,64,1,1,1,0,0,330,0.810000002,0,0,0,0,187,0,1,0
24,1,676,28,1,0,1,0,0,1105,0.310000002,0,0,0,0,173,0,1,1
19,1,969,43,1,0,0,0,1,399,0.349999994,0,0,0,0,26.79999924,0,0,0
22,2,700,18,0,1,1,0,0,292,0.689999998,0,0,0,0,200,0,0,0
21,5,1416,118,1,0,0,0,0,1105,0.189999998,0,0,0,0,173,0,1,0
20,3,2317,28,1,1,0,0,1,669,0.349999994,0,0,0,0,132,0,0,1
23,4,1130,61,1,1,1,0,0,94,0.230000004,0,0,0,0,77,0,1,1
25,4,2631,62,1,1,1,0,1,969,0.850000024,0,0,0,0,359,0,0,1
23,10,1675,70,0,1,1,0,0,482,0.689999998,0,0,0,0,471,0,0,1
21,3,1685,75,1,1,0,0,0,94,0.5,0,0,0,0,40.20000076,0,1,0
19,4,1167,24,1,0,0,0,0,1105,0.540000021,0,0,0,0,176,0,0,0
22,8,1242,56,1,1,1,0,0,105,0.730000019,0,0,0,0,85.30000305,0,1,0
21,1,756,35,1,1,1,0,0,792,0.310000002,0,0,0,0,70.19999695,0,1,1
20,8,2394,131,0,1,0,0,1,513,0.620000005,0,0,0,0,306,0,1,1
22,5,2617,259,0,0,0,0,1,353,0.769999981,0,0,0,0,50.59999847,0,1,1
24,5,2026,51,1,0,0,0,0,323,0.899999976,0,0,0,0,428,0,0,1
23,4,1372,54,0,1,0,0,0,94,0.730000019,0,0,0,0,312,0,1,1
20,1,1114,31,0,0,1,0,0,208,0.579999983,0,0,0,0,35.09999847,0,1,0
20,4,2200,102,1,1,1,0,1,99,0.959999979,0,0,0,0,91.80000305,0,1,0
20,5,1197,60,1,1,0,0,0,1029,0.850000024,0,0,0,0,151,0,0,0
23,3,1117,87,1,1,0,0,0,206,0.649999976,0,0,0,0,51.20000076,0,0,0
24,2,1016,83,1,0,0,0,0,512,0.419999987,0,0,0,0,55.09999847,0,1,0
24,4,1043,0,0,0,0,0,0,94,0,0,0,0,0,181,0,1,1
22,14,3450,206,0,0,0,0,1,72,0.810000002,0,0,0,0,130,0,1,1
19,6,731,31,1,1,1,0,0,129,0.540000021,0,0,0,0,73,0,1,0
22,9,3610,86,1,1,1,0,1,821,0.920000017,0,0,0,0,421,0,1,1
19,11,1087,46,1,1,1,0,0,94,0.959999979,0,0,0,0,77,0,1,1
22,1,894,20,1,1,0,0,0,121,0.5,0,0,0,0,451,0,1,0
24,5,2304,116,1,0,0,0,1,701,0.649999976,0,0,0,0,333,0,1,1
23,2,1423,38,1,1,0,0,0,257,0.5,0,0,0,0,416,0,0,1
22,1,975,47,0,1,0,0,0,34,0.349999994,0,0,0,0,44.90000153,0,0,0
23,5,1585,80,1,1,1,0,0,651,0.379999995,0,0,0,0,320,0,1,1
24,2,698,28,1,1,1,0,0,1068,0.349999994,0,0,0,0,426,0,1,0
22,4,634,25,0,1,1,0,0,693,0.810000002,0,0,0,0,329,0,1,1
24,11,2679,129,0,1,0,1,0,687,0.460000008,0,0,0,0,0,0,1,1
19,4,4819,135,0,1,0,0,1,84,0.620000005,0,0,0,0,75.30000305,0,0,0
22,4,3642,173,1,0,0,0,0,150,0.5,0,0,0,0,179,0,0,1
19,7,2661,140,1,1,0,0,1,1105,0.620000005,0,0,0,0,171,0,0,0
25,4,2304,41,1,1,1,0,0,1104,0.810000002,0,0,0,0,172,0,0,0
24,3,726,19,0,1,0,0,0,72,0.879999995,0,0,0,0,138,0,0,1
24,3,1781,159,0,1,0,0,0,353,0,0,0,0,0,53.09999847,0,1,1
19,2,2317,103,1,0,0,0,0,673,0.769999981,0,0,0,0,140,0,1,0
22,3,398,38,1,1,1,0,0,787,0.540000021,0,0,0,0,1.700000048,0,0,0
25,2,937,46,1,1,1,0,0,527,1,0,0,0,0,1.200000048,0,0,0
21,2,1099,80,1,1,1,0,1,158,0.620000005,0,0,0,0,5.599999905,0,1,0
26,5,1380,50,1,0,0,0,0,235,0.379999995,0,0,0,0,406,0,1,1
25,0,337,6,1,1,0,0,0,472,0.189999998,0,0,0,0,0,0,1,1
19,7,505,16,0,0,1,0,1,354,1,0,0,0,0,157,0,1,1
22,4,705,30,1,1,0,0,0,36,0.800000012,0,0,0,0,245,0,1,0
25,1,216,5,0,0,0,0,0,330,0,0,0,0,0,187,0,0,1
20,2,885,26,0,0,1,0,0,94,0.270000011,0,0,0,0,77,0,1,0
22,4,1064,2,0,0,1,0,1,439,0.810000002,0,0,0,0,429,0,1,1
22,2,611,12,1,1,0,0,0,482,0.540000021,0,0,0,0,492,0,0,1
19,6,1708,31,1,0,1,0,0,330,0.5,0,0,0,0,188,0,1,0
23,5,3273,189,1,0,0,0,0,94,0.270000011,0,0,0,0,81.30000305,0,1,0
21,8,1864,55,0,1,0,0,1,1064,0.810000002,0,0,0,0,166,0,1,0
25,4,1317,90,1,0,0,0,0,857,0.959999979,0,0,0,0,161,0,1,1
20,1,2195,129,0,0,1,0,0,485,0.620000005,0,0,0,0,74.69999695,0,0,0
21,2,385,33,1,1,0,0,0,662,0,0,0,0,0,20.29999924,0,0,0
23,4,1217,35,0,1,0,0,0,482,0.850000024,0,0,0,0,492,0,1,1
25,11,714,15,0,0,0,0,0,456,0.579999983,0,0,0,0,306,0,1,1
22,4,1109,40,0,1,0,0,0,94,0.730000019,0,0,0,0,383,0,1,1
19,2,1330,0,0,0,0,0,0,94,0,0,0,1,0,26.39999962,0,1,0
20,5,1926,69,1,1,1,0,1,178,0.270000011,0,0,0,0,157,0,1,0
21,1,1317,72,0,1,0,0,0,155,0.270000011,0,0,0,0,0,0,1,1
21,6,3912,374,1,1,0,0,0,581,1,0,0,0,0,162,0,1,1
24,0,25,0,1,1,1,0,0,94,0,0,0,0,0,286,0,1,1
24,1,550,20,1,1,0,0,0,608,0,0,0,0,0,60.70000076,0,1,1
24,3,726,39,0,0,1,0,0,94,0.689999998,0,0,0,0,74.30000305,0,0,1
20,3,2549,84,1,1,0,0,1,950,0.810000002,0,0,0,0,167,0,1,1
26,3,1221,43,1,1,1,0,0,1068,0.769999981,0,0,0,0,408,0,1,1
24,3,1950,114,0,1,0,0,0,635,1,0,0,0,0,228,0,1,1
19,3,2523,55,0,1,0,0,1,332,0.920000017,0,0,0,0,50.90000153,0,1,1
19,3,485,56,1,0,0,0,0,775,0.730000019,0,0,0,0,35.09999847,0,1,0
24,1,817,30,0,0,1,1,0,482,0.379999995,0,0,0,0,488,0,0,1
24,1,730,65,1,1,1,0,0,79,0.810000002,0,0,0,0,110,0,0,1
22,0,4605,463,1,0,0,0,0,1099,0.959999979,0,0,0,0,14.89999962,0,1,0
24,5,3129,90,0,1,0,0,0,72,0.810000002,0,0,0,0,136,0,0,1
23,7,819,70,1,0,0,0,0,94,0.5,0,0,0,0,97.30000305,0,1,1
24,0,10,0,1,1,0,0,0,1105,0.039999999,0,0,0,0,157,0,1,1
19,6,1132,22,1,1,1,0,1,1043,0.810000002,0,0,0,0,104,0,1,0
22,4,972,42,1,1,1,0,1,521,0.769999981,0,0,0,0,376,0,1,1
25,1,47,1,1,1,1,0,0,404,0.150000006,0,0,0,0,356,0,0,1
20,1,74,0,1,1,1,0,0,181,0.920000017,0,0,0,0,92.80000305,0,1,0
26,1,35,3,0,0,0,0,0,1049,0.5,0,0,0,0,274,0,1,0
23,2,3165,170,1,0,0,0,0,94,0.620000005,0,0,0,0,77,0,0,0
22,5,1248,67,0,1,0,1,0,332,0.5,0,0,0,0,49.59999847,0,0,1
24,4,275,8,0,0,0,0,0,1053,0.649999976,0,0,0,0,152,0,1,0
26,2,1960,185,0,0,1,0,1,793,0.189999998,0,0,0,0,253,0,1,1
25,3,581,37,1,1,1,0,0,482,0.769999981,0,0,0,0,483,0,1,1
22,3,743,30,1,1,1,0,0,809,0.230000004,0,0,0,0,258,0,1,1
25,4,271,10,1,1,1,0,0,744,0.769999981,0,0,0,0,182,0,1,0
24,2,999,40,0,1,0,0,0,957,0.379999995,0,0,0,0,80.69999695,0,1,1
24,1,922,58,0,0,0,0,0,652,0.400000006,0,0,0,0,25,0,0,0
23,3,918,66,0,1,0,0,0,94,0.189999998,0,0,0,0,77,0,0,0
26,1,260,5,1,1,1,0,0,523,0.810000002,0,0,0,0,159,0,1,1
23,3,484,10,0,0,1,0,0,304,0.379999995,0,0,0,0,427,0,1,1
25,1,1896,41,1,1,0,0,0,72,0.349999994,1,0,0,1,136,0,0,1
26,2,1755,124,1,1,0,0,0,323,0.349999994,0,0,0,0,451,0,1,1
22,3,2324,223,1,1,1,0,0,528,0.5,0,0,0,0,10.5,0,1,1
23,1,273,11,0,1,1,0,0,578,0,0,0,0,0,345,0,1,1
22,6,1552,63,0,1,1,0,0,382,1,0,0,0,0,309,0,0,1
22,4,1481,96,0,1,0,1,0,715,0.5,0,0,0,0,482,0,0,1
20,4,2071,121,1,0,0,0,0,34,0,0,0,0,0,57.5,0,1,0
23,4,1198,46,1,1,1,0,0,573,0,0,0,0,0,186,0,0,1
23,6,704,32,0,1,0,0,0,155,0.879999995,0,0,0,0,34.20000076,0,1,0
23,3,956,21,1,1,1,0,0,979,0.349999994,0,0,0,0,287,0,1,1
25,3,702,56,0,1,1,0,1,807,0.620000005,0,0,0,0,3.299999952,0,1,0
24,1,744,49,0,0,1,0,0,94,0,0,0,0,0,170,0,0,1
21,1,273,19,1,1,0,0,0,255,0.620000005,0,0,0,0,35.5,0,1,1
21,2,944,22,1,1,1,0,0,214,0.419999987,0,0,0,0,42.09999847,0,1,0
22,5,1130,28,0,1,0,0,0,513,0.310000002,0,0,0,0,319,0,1,1
25,3,360,13,1,1,0,0,0,825,0.850000024,0,0,0,0,205,0,1,0
25,5,930,53,1,0,0,0,0,683,0.920000017,0,0,0,0,134,0,1,1
20,3,282,9,1,0,0,0,0,528,0.649999976,0,0,0,0,19.20000076,0,1,0
24,5,1115,21,1,1,1,0,1,579,0.920000017,0,0,0,0,135,0,1,0
25,2,308,49,0,0,0,0,0,1092,0.579999983,0,0,0,0,102,0,0,1
25,1,458,26,1,1,0,0,0,973,0.460000008,0,0,0,0,87.19999695,0,1,1
21,6,2385,109,1,1,0,0,0,353,0.460000008,0,0,0,0,50.59999847,0,1,1
24,9,931,22,1,0,0,0,1,94,0.689999998,0,0,0,0,76.59999847,0,0,1
26,1,536,51,1,1,1,0,0,606,0.540000021,0,0,0,0,371,0,0,1
24,2,985,24,1,1,1,0,0,323,0.189999998,0,0,0,0,417,0,1,1
26,7,1437,66,1,1,1,0,0,269,0.540000021,0,0,0,0,427,0,1,1
25,5,509,15,1,1,0,0,0,853,0.920000017,0,0,0,0,197,0,1,1
22,4,1059,63,1,0,0,0,0,690,0.579999983,0,0,0,0,452,0,1,1
23,1,723,17,0,0,1,0,0,332,0.959999979,0,0,0,0,58.09999847,0,0,0
21,5,1819,51,1,1,1,0,1,1105,0.920000017,0,0,0,0,173,0,1,1
20,3,844,11,1,1,1,0,1,105,0.270000011,0,0,0,0,83.40000153,0,1,0
23,7,1459,133,1,0,0,0,0,94,0.620000005,0,0,0,0,86,0,1,1
22,2,501,39,0,1,0,0,0,800,0.769999981,0,0,0,0,361,0,1,1
23,5,2488,50,1,1,1,0,0,323,0.810000002,0,0,0,0,428,0,0,1
22,10,1638,130,1,1,1,0,1,634,0.879999995,0,0,0,0,17.60000038,0,1,0
22,15,2199,59,0,1,0,0,0,452,0.579999983,0,0,0,0,335,0,1,1
22,1,1205,20,1,1,1,0,0,553,0.379999995,0,0,0,0,136,0,1,0
19,9,1741,109,0,1,0,0,1,581,1,0,0,0,0,164,0,0,0
25,9,1808,76,0,1,0,0,0,757,0.310000002,0,0,0,0,223,0,1,1
22,2,1897,34,0,1,1,0,0,895,1,0,0,0,0,250,0,0,1
26,2,2188,106,0,1,0,0,0,442,0.769999981,0,0,0,0,318,0,0,1
22,4,1750,148,1,1,0,0,0,330,0.310000002,0,0,0,0,198,0,1,0
19,1,1303,70,1,0,0,0,0,94,0.310000002,0,0,0,0,77,0,1,1
23,4,2454,88,0,1,0,0,1,1030,0.850000024,0,0,0,0,182,0,1,0
25,1,1167,35,1,1,1,0,1,235,0.769999981,0,0,0,0,402,0,1,0
22,4,388,10,1,1,1,0,0,482,0.730000019,0,0,0,0,492,0,1,0
23,3,897,37,0,0,0,0,0,766,0.879999995,0,0,0,0,309,0,1,1
20,1,314,16,1,1,1,0,0,775,0.649999976,0,0,0,0,48.90000153,0,1,0
23,5,1338,121,1,1,0,0,0,353,0.649999976,0,0,0,0,51.70000076,0,1,0
23,4,1057,125,1,1,0,0,0,133,0.5,0,0,0,0,260,0,0,1
21,1,442,20,1,1,1,0,1,528,0,0,0,0,0,0.800000012,0,1,0
19,7,576,61,0,1,0,0,0,175,0.920000017,0,0,0,0,62.70000076,0,1,0
19,3,2262,126,1,1,1,0,1,94,0.379999995,0,0,0,0,3,0,1,0
25,3,877,19,1,0,1,0,1,592,0.230000004,0,0,0,0,401,0,1,1
20,6,823,26,1,0,0,0,0,94,0,0,0,0,0,172,0,1,0
22,2,15,0,0,0,0,0,0,323,0.920000017,0,0,0,0,428,0,0,1
23,4,2403,142,1,0,0,0,0,94,0.5,0,0,0,0,0,0,0,1
23,2,667,21,1,1,0,0,0,94,0.879999995,0,0,0,0,86.90000153,0,1,1
25,6,744,64,0,0,1,0,0,99,0.920000017,0,0,0,0,92,0,1,1
22,4,2179,181,0,1,0,0,0,34,0.920000017,0,0,0,0,0,0,1,1
24,3,1170,33,0,1,0,0,0,714,0.620000005,0,0,0,0,71.30000305,0,1,0
24,0,2854,86,1,1,1,0,0,587,0.699999988,0,0,0,0,144,0,0,0
26,2,1609,83,1,1,1,0,0,1105,0.5,0,0,0,0,173,0,1,1
23,2,373,21,0,1,0,0,0,652,0.879999995,0,0,0,0,22.79999924,0,1,0
22,2,1283,23,0,1,0,0,0,23,0.189999998,0,0,0,0,466,0,1,1
21,6,591,32,1,0,1,0,0,956,0.920000017,0,0,0,0,20.10000038,0,1,1
22,3,159,3,1,1,0,0,0,254,0.850000024,0,0,0,0,67.30000305,0,1,0
23,6,1008,38,1,1,1,0,1,1073,0.579999983,0,0,0,0,99.19999695,0,0,0
21,3,609,38,1,0,0,0,0,807,0,0,0,0,0,4.400000095,0,1,0
23,6,2845,159,1,1,0,0,0,945,0.920000017,0,0,0,0,315,0,1,1
23,4,152,16,1,0,0,0,0,116,0.689999998,0,0,0,0,239,0,1,1
25,4,355,27,0,0,0,0,0,990,0.959999979,0,0,0,0,22,0,0,1
19,4,1323,128,1,1,1,0,0,761,0.419999987,0,0,0,0,10.80000019,0,1,0
24,5,1240,58,1,1,1,0,0,682,0.189999998,0,0,0,0,76.5,0,1,0
19,6,1093,83,0,1,0,0,0,272,0,0,0,0,0,5.599999905,0,1,0
21,6,3972,116,1,1,0,0,0,330,0.769999981,0,0,0,0,187,0,1,0
22,5,1054,94,0,0,0,0,0,870,0.150000006,0,0,0,0,214,0,0,1
25,3,901,44,0,1,0,0,0,105,0.689999998,0,0,0,0,85.19999695,0,0,1
25,2,291,6,1,1,0,0,0,94,0.730000019,0,0,0,0,77,0,0,1
22,2,1037,67,1,0,1,0,0,1005,0.460000008,0,0,0,0,18.20000076,0,1,1
24,2,716,54,1,1,0,0,0,224,0.879999995,0,0,0,0,366,0,1,1
20,1,896,48,0,1,0,0,0,94,0,0,0,0,0,1.399999976,0,1,0
19,1,223,18,1,1,1,0,0,76,0.349999994,0,0,0,0,28.79999924,0,1,0
24,6,1596,66,1,0,0,0,0,306,0.920000017,1,0,0,1,478,0,1,1
23,3,1220,53,0,0,1,0,0,271,0.540000021,0,0,0,0,5.300000191,0,0,0
24,1,172,5,0,1,1,0,0,86,0.579999983,0,0,0,0,439,0,1,1
25,4,251,1,1,0,0,0,0,679,0.850000024,0,0,0,0,0,0,1,0
23,7,922,83,0,1,0,0,0,94,0.079999998,0,0,0,0,77.5,0,1,0
20,13,1244,116,1,1,0,0,1,560,1,0,0,0,0,174,0,1,0
24,5,2257,121,0,0,0,0,0,94,0.879999995,0,0,0,0,225,0,0,1
23,13,1591,35,0,1,1,0,0,702,0.769999981,0,0,0,0,277,0,0,1
25,5,573,13,1,0,1,0,0,193,0.920000017,0,0,0,0,127,0,1,0
24,4,552,13,0,1,1,0,0,94,0.349999994,0,0,0,0,75.5,0,0,1
20,2,1030,31,1,1,1,0,0,451,0.920000017,0,0,0,0,489,0,1,1
22,1,387,29,0,1,1,0,0,1014,0,0,0,0,0,5.699999809,0,1,0
23,6,2939,131,1,1,1,1,0,1064,1,0,0,0,0,158,0,1,1
22,8,571,2,1,1,0,0,0,332,0.850000024,0,0,0,0,34.29999924,0,1,0
24,5,2001,33,1,1,1,1,0,696,0.850000024,0,0,0,0,164,0,1,0
22,2,1078,27,1,1,1,0,0,1045,0,0,0,0,0,179,0,1,0
25,5,892,20,0,0,0,0,0,482,0.540000021,0,0,0,0,493,0,1,1
25,0,986,34,1,0,0,0,0,235,0.540000021,0,0,0,0,397,0,1,1
19,1,581,12,1,1,0,0,1,837,0.5,0,0,0,0,137,0,1,0
23,2,384,13,1,0,0,0,0,983,0.579999983,0,0,0,0,188,0,1,0
24,9,1687,61,1,1,1,0,0,748,0.310000002,0,0,0,0,317,0,1,1
21,15,1417,99,0,1,0,0,0,963,0.879999995,0,0,0,0,180,0,1,0
22,3,511,18,1,1,1,0,0,94,0.379999995,0,0,0,0,77,0,1,1
22,2,1148,29,1,0,1,0,0,547,0,0,0,0,0,49.40000153,0,1,0
22,2,330,33,0,0,1,0,0,496,0.379999995,0,0,0,0,379,0,1,1
20,3,441,7,1,1,1,0,0,493,0.579999983,0,0,0,0,164,0,0,0
19,2,288,8,0,0,1,0,0,192,0.959999979,0,0,0,0,21.39999962,0,1,0
20,4,1669,48,1,1,1,0,0,335,0.270000011,0,0,0,0,242,0,1,0
21,3,236,8,1,1,0,0,0,155,0.649999976,0,0,0,0,33.90000153,0,1,0
21,7,620,14,1,0,0,0,0,528,0.419999987,0,0,0,0,14.39999962,0,1,1
25,1,574,12,0,1,0,0,0,847,0.730000019,0,0,0,0,303,0,1,1
24,2,383,36,0,1,0,0,0,1015,0.5,0,0,0,0,41.20000076,0,1,0
23,3,826,61,1,1,1,0,0,572,1,0,0,0,0,356,0,1,1
25,6,1237,47,1,1,1,0,0,1061,0.349999994,0,0,0,0,398,0,0,1
20,10,499,6,1,0,1,0,0,177,0.959999979,0,0,0,0,140,0,1,1
19,4,538,40,0,0,0,0,0,179,0.620000005,0,0,0,0,15.39999962,0,1,0
21,1,262,8,0,1,1,0,0,229,0,0,0,0,0,1.399999976,0,1,0
23,3,148,14,0,1,0,0,0,49,0.689999998,0,0,0,0,64.90000153,0,0,0
21,3,445,20,1,1,0,0,0,99,0,0,0,0,0,92.80000305,0,1,1
20,6,531,32,1,1,0,0,0,536,0.349999994,0,0,0,0,54.29999924,0,1,0
22,5,1491,84,1,1,1,0,0,482,0.649999976,0,0,0,0,492,0,1,0
24,3,203,2,0,1,1,0,0,982,0.730000019,0,0,0,0,322,0,0,1
21,3,511,35,0,0,0,0,0,72,0.310000002,0,0,0,0,136,0,0,0
24,2,651,73,1,1,0,0,0,343,0.349999994,0,0,0,0,49.5,0,1,0
19,4,2592,103,1,0,0,0,0,1099,0.270000011,0,0,0,0,198,0,1,0
23,2,2143,139,1,1,1,0,0,957,0.379999995,0,0,0,0,75.80000305,0,1,0
25,5,1431,84,1,1,1,0,1,413,0.810000002,0,0,0,0,475,0,0,1
25,6,1930,69,0,1,0,0,1,643,1,0,0,0,0,188,0,1,1
24,3,668,42,0,0,0,0,0,608,0.730000019,0,0,0,0,56.40000153,0,1,1
25,6,584,15,1,0,0,0,0,482,0.649999976,0,0,0,0,492,0,1,1
25,1,220,15,1,0,1,0,0,206,1,0,0,0,0,51.70000076,0,1,0
22,4,750,126,1,0,0,0,0,762,0.649999976,0,0,0,0,52.40000153,0,0,0
19,2,1682,35,1,0,0,0,0,353,0.230000004,0,0,0,0,52.59999847,0,1,0
22,4,947,53,0,1,0,0,0,410,0.649999976,0,0,0,0,225,0,0,1
23,3,352,9,1,1,1,0,0,885,0.730000019,0,0,0,0,62.59999847,0,0,0
25,3,1001,49,1,0,0,0,0,904,0.460000008,0,0,0,0,28,0,1,0
24,12,3371,129,0,1,0,0,1,1000,0.920000017,0,0,0,0,253,0,0,1
26,4,516,6,1,1,1,0,0,794,0.5,0,0,0,0,411,0,1,1
25,3,1454,34,1,1,1,0,0,979,0.419999987,0,0,0,0,282,0,0,1
20,4,993,34,1,1,0,0,0,814,0.800000012,0,0,0,0,158,0,1,0
23,4,2260,113,0,1,1,0,0,635,0,0,0,0,0,229,0,1,1
26,2,1107,59,0,0,0,0,0,342,0.810000002,0,0,0,0,329,0,0,1
26,0,982,25,1,0,0,0,0,635,0.189999998,0,0,0,0,219,0,1,1
26,3,1242,66,1,1,0,0,0,213,0.379999995,0,0,0,0,205,0,1,1
24,4,793,19,1,0,0,0,0,94,0,0,0,0,0,370,0,1,1
20,4,1075,11,0,0,1,0,0,142,0.649999976,0,0,0,0,129,0,0,0
23,2,538,31,0,0,1,0,0,528,0,0,0,0,0,1.200000048,0,1,0
20,3,454,26,0,1,1,0,0,199,0,0,0,0,0,17.60000038,0,1,0
23,3,957,26,0,1,0,0,0,94,0.379999995,0,0,0,0,325,0,0,1
20,15,567,41,1,0,0,0,1,216,0.850000024,0,0,0,0,54.70000076,0,1,0
19,2,382,18,1,0,0,0,0,353,0.079999998,0,0,0,0,51.59999847,0,0,1
24,4,259,1,1,0,0,0,0,1079,0.270000011,0,0,0,0,303,0,1,1
20,5,1094,23,1,1,1,0,0,482,0.270000011,0,0,0,0,478,0,1,0
23,15,1659,105,0,0,0,0,0,497,0.689999998,0,0,0,0,192,0,1,0
24,2,137,19,0,0,0,0,0,559,0,0,0,0,0,464,0,0,0
23,6,2071,59,1,0,0,0,1,2,0.810000002,1,0,0,1,142,0,1,1
23,1,229,4,0,1,0,0,0,915,0.920000017,0,0,0,0,301,0,1,1
26,1,133,3,1,1,1,0,0,482,0.460000008,0,0,0,0,489,0,0,1
26,3,715,18,1,1,1,0,0,144,0.920000017,0,0,0,0,324,0,1,1
24,3,683,25,0,1,0,0,0,316,0.540000021,0,0,0,0,412,0,1,1
23,1,68,0,1,1,1,0,1,455,0,0,0,0,0,156,0,1,1
25,4,553,69,1,1,1,0,0,528,0.689999998,0,0,0,0,0.400000006,0,1,0
22,2,625,11,0,1,0,0,0,749,0.230000004,0,0,0,0,282,0,1,1
24,6,826,107,1,1,1,0,1,705,0.730000019,0,0,0,0,330,0,1,1
25,1,224,4,0,0,0,0,0,1105,0.270000011,0,0,0,0,173,0,0,0
22,4,1293,27,1,1,1,0,0,298,0,0,0,0,0,393,0,0,1
20,6,165,7,1,1,0,0,0,55,1,0,0,0,0,154,0,1,0
19,7,644,145,1,1,1,0,0,96,0.649999976,0,0,0,0,77,0,0,0
26,4,1274,52,1,1,1,0,1,597,0.879999995,0,0,0,0,354,0,1,1
21,11,1406,96,1,1,1,0,0,694,0.540000021,0,0,0,0,58.79999924,0,1,0
24,2,750,9,1,1,0,0,1,94,0.230000004,0,0,0,0,167,0,0,0
22,3,697,42,1,1,1,0,1,451,0.460000008,0,0,0,0,488,0,0,1
24,4,681,13,0,1,0,0,0,571,0.689999998,0,0,0,0,326,0,1,1
22,5,1279,51,1,1,1,0,0,581,0.850000024,0,0,0,0,164,0,1,1
23,2,976,87,1,1,0,0,0,347,0.189999998,0,0,0,0,353,0,1,1
19,7,3104,131,0,0,1,0,1,1105,1,0,0,0,0,174,0,1,0
23,1,767,20,1,1,1,0,0,482,0.5,0,0,0,0,493,0,1,1
21,4,285,11,0,0,1,0,0,71,0.620000005,0,0,0,0,56.79999924,0,1,0
23,4,1062,36,1,0,0,0,1,472,0.5,0,0,0,0,444,0,0,1
24,8,689,138,0,0,0,0,0,528,1,0,0,0,0,0.100000001,0,0,1
23,5,473,16,0,1,0,0,0,101,0.620000005,0,0,0,0,317,0,1,1
23,5,2348,195,1,0,0,0,1,1105,0.579999983,0,0,0,0,173,0,1,0
19,2,2427,110,0,1,0,0,0,579,0.349999994,0,0,0,0,140,0,0,1
22,2,751,25,1,0,0,0,0,94,0.310000002,0,0,0,0,187,0,1,1
22,8,2150,66,1,1,1,0,0,8,0.959999979,0,0,0,0,182,0,0,1
25,3,866,28,1,0,0,0,0,94,0,0,0,0,0,79.40000153,0,0,1
22,2,786,37,1,1,0,0,0,886,0.850000024,0,0,0,0,198,0,1,1
23,1,499,15,1,0,0,0,0,847,0,0,0,0,0,302,0,1,1
24,9,983,38,1,1,1,0,0,482,0.850000024,0,0,0,0,471,0,0,1
21,11,2136,58,1,0,0,0,0,850,0,1,0,0,1,136,0,1,1
23,1,587,22,0,0,1,0,0,105,0.460000008,0,0,0,0,82.09999847,0,0,0
22,2,467,14,1,0,1,0,0,1105,0.620000005,0,0,0,0,173,0,0,1
24,3,479,32,1,0,0,0,0,584,0.5,0,0,0,0,79.90000153,0,1,0
25,1,584,11,1,1,0,0,0,1105,0,0,0,0,0,173,0,1,0
22,2,883,29,0,1,1,0,1,162,0.230000004,0,0,0,0,183,0,1,1
23,4,572,58,1,1,1,0,0,963,0.230000004,0,0,0,0,179,0,1,1
22,8,996,14,1,0,0,0,0,1068,0.689999998,0,0,0,0,413,0,1,1
22,1,540,58,0,0,1,0,0,285,0.879999995,0,0,0,0,283,0,0,1
23,3,638,4,1,0,0,0,0,60,0.540000021,0,0,0,0,380,0,1,1
19,5,1436,113,0,1,0,0,0,96,0.579999983,0,0,0,0,108,0,1,0
25,1,755,31,1,1,1,0,0,94,0.579999983,0,0,0,0,258,0,1,1
19,4,701,24,0,1,0,0,0,684,0.189999998,0,0,0,0,79.09999847,0,0,1
22,6,2126,115,1,1,1,0,1,482,0.419999987,0,0,0,0,492,0,1,1
25,4,1081,25,1,1,0,0,1,94,0.689999998,0,0,0,0,73.80000305,0,1,0
23,4,1130,51,1,1,0,0,0,94,0.769999981,0,0,0,0,317,0,1,0
23,2,563,44,0,1,0,0,1,130,0.039999999,0,0,0,0,309,0,1,1
24,1,155,7,1,0,1,0,0,959,0,0,0,0,0,51.5,0,1,0
22,1,194,4,0,0,1,0,0,549,0,0,0,0,0,38.59999847,0,1,0
25,15,1220,45,1,0,0,0,0,597,0,0,0,0,0,360,0,0,1
